lat,lng,name,vicinity,Type1,Type2,Type3,Type4,Type5,Type6,rating,user_ratings_total,price_level
41.425779,-72.4485957,ESSEX Motorsports International,"244 Middlesex Turnpike, Chester",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.439615,-72.432931,Franklin Academy,"140 River Road, East Haddam",restaurant,food,point_of_interest,establishment,NA,NA,3.2,13,0
41.4201299,-72.4451559,Parks & Recreation,"203 Middlesex Turnpike, Chester",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.42013,-72.445156,Essex Savings Bank - Chester Branch,"203 Middlesex Turnpike, Chester",restaurant,food,point_of_interest,establishment,NA,NA,3.8,4,0
41.4114944,-72.4404065,Moravelas Pizzeria,"139 Middlesex Turnpike, Chester",restaurant,point_of_interest,food,establishment,NA,NA,4.6,414,1
41.4057861,-72.4316802,Maritime Boat Sales,"72 Railroad Avenue, Chester",restaurant,food,point_of_interest,establishment,NA,NA,0,0,0
41.452976,-72.4117289,Barn Raisers,"178 Petticoat Lane, East Haddam",restaurant,point_of_interest,food,establishment,NA,NA,5,6,0
41.4454306,-72.4351375,Chapman Pond Preserve,"187 River Road, East Haddam",restaurant,food,point_of_interest,establishment,NA,NA,4.9,14,0
41.4021913,-72.4474603,"Stark Agency, A Division of World Insurance Associates LLC","91 Main Street, Chester",restaurant,bar,point_of_interest,food,establishment,NA,5,2,0
41.3994727,-72.441472,Fox & Co Inc,"1 Gilbert Hill Road, Chester",restaurant,point_of_interest,food,establishment,NA,NA,0,0,0
41.4039059,-72.4508296,Rachel Ryans Fitness,"15 North Main Street, Chester",school,point_of_interest,establishment,NA,NA,NA,0,0,0
41.308274,-72.9278835,New Haven,New Haven,school,point_of_interest,establishment,NA,NA,NA,0,0,0
41.3050076,-72.9293841,New Haven Hotel,"229 George Street, New Haven",school,point_of_interest,establishment,NA,NA,NA,4.2,680,0
41.3130602,-72.9339436,Courtyard by Marriott New Haven at Yale,"30 Whalley Avenue, New Haven",school,point_of_interest,establishment,NA,NA,NA,4.1,736,0
41.2945284,-72.9201974,La Quinta Inn & Suites by Wyndham New Haven,"400 Sargent Drive, New Haven",school,point_of_interest,establishment,NA,NA,NA,3,1209,0
41.3055995,-72.926884,Omni New Haven Hotel at Yale,"155 Temple Street, New Haven",school,point_of_interest,establishment,NA,NA,NA,4.1,1683,0
41.3065028,-72.9303923,Louis Lunch,"261 Crown Street, New Haven",school,university,point_of_interest,establishment,NA,NA,4.4,1811,1
41.3109307,-72.9263462,Scroll and Key Tomb,"484 College Street, New Haven",school,point_of_interest,establishment,NA,NA,NA,2.6,5,0
41.2921105,-72.9618992,University of New Haven,"300 Boston Post Road, West Haven",school,point_of_interest,establishment,NA,NA,NA,4.3,284,0
41.3115533,-72.9295973,Toads Place,"300 York Street, New Haven",school,secondary_school,point_of_interest,establishment,NA,NA,4.3,803,2
41.3037776,-72.9355179,Yale New Haven Hospital,"20 York Street, New Haven",school,point_of_interest,establishment,NA,NA,NA,3.4,170,0
41.3063812,-72.9288788,Shubert Theater,"247 College Street, New Haven",school,point_of_interest,establishment,NA,NA,NA,4.6,740,0
41.30839,-72.930958,Yale University Art Gallery,"1111 Chapel Street, New Haven",school,university,point_of_interest,establishment,NA,NA,4.8,1882,0
41.311893,-72.9309429,Apple New Haven,"65 Broadway, New Haven",school,point_of_interest,establishment,NA,NA,NA,4,774,3
41.304827,-72.9359041,Yale New Haven Childrens Hospital,"35 Park Street, New Haven",school,secondary_school,point_of_interest,establishment,NA,NA,3.5,82,0
41.3089105,-72.9330138,The Study at Yale,"1157 Chapel Street, New Haven",school,point_of_interest,establishment,NA,NA,NA,4.6,344,0
41.3114292,-72.9443161,Plymouth Congregational Church,New Haven,school,university,point_of_interest,establishment,NA,NA,0,0,0
41.2975671,-72.9266539,Avis Car Rental,"Train Station, 50 Union Avenue, New Haven",school,point_of_interest,establishment,NA,NA,NA,3.4,165,0
41.3163244,-72.9223431,Yale University,New Haven,school,point_of_interest,establishment,NA,NA,NA,4.5,1800,0
41.2982815,-72.9262518,Union Station Garage,"40 Union Avenue, New Haven",school,point_of_interest,establishment,NA,NA,NA,4.2,99,0
41.2705484,-72.9469711,West Haven,West Haven,secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3055866,-72.927307,Barcelona Wine Bar,"155 Temple Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.5,816,2
41.3066515,-72.9307073,Geronimo Tequila Bar and Southwest Grill - New Haven,"271 Crown Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.3,1340,2
41.3013936,-72.9614403,"MY SWEET TOOTH, LLC","Paul Avenue, West Haven",secondary_school,school,point_of_interest,establishment,NA,NA,2,1,0
41.3134369,-72.9241294,James Dwight Dana House,"24 Hillhouse Avenue, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,2.8,5,0
41.3069859,-72.9244536,Bank of America Financial Center,"157 Church Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,3,23,0
41.3045436,-72.9357954,Brown James E MD,"20 York Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3045436,-72.9357954,Lee Hochang B MD,"20 York Street # 2, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3045436,-72.9357954,Della-Giustina David A MD,"20 York Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3045436,-72.9357954,Cohen Andrew B MD,"20 York Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Barsky Carol L MD,"20 York Street # 2, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Thomas Sheeja MD,"20 York Street # 2, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Latic Igor MD,"20 York Street # 2, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3043573,-72.9354364,Mecca Marcia C MD,"20 York Street # 2, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3062,-72.9276,Prime 16,"172 Temple Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.4,1056,2
41.3039882,-72.9350958,Perez Lozada Juan C MD,"20 York Street # 2, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3029876,-72.9169419,Frank Pepe Pizzeria Napoletana,"157 Wooster Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.5,7303,2
41.3117085,-72.9280908,Yale Law School,"127 Wall Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.3,84,0
41.2974745,-72.9266831,Metro-North Commuter Railroad,"50 Union Avenue # 3, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.4,38,0
41.304827,-72.9359041,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,5,3,0
41.3051796,-72.9230789,360 State,"360 State Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.6,80,0
41.304215,-72.9317535,Alexion Pharmaceuticals,"100 College Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,2.9,14,0
41.3015319,-72.9357469,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.6,10,0
41.29751,-72.926636,Budget Car Rental,"50 Union Avenue, New Haven",secondary_school,primary_school,school,point_of_interest,establishment,NA,3.2,87,0
41.3115904,-72.9305077,Urban Outfitters,"43 Broadway, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4,106,3
41.2975695,-72.9266142,AECOM,"50 Union Avenue # 3, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,1,1,0
41.3061607,-72.9296587,Pacifico,"220 College Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.2,826,2
41.3060796,-72.9304171,BAR,"254 Crown Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.5,2522,2
41.3078875,-72.9305307,Yale Center for British Art,"1080 Chapel Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.8,552,0
41.3081574,-72.9261243,New Haven Green,"250 Temple Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.1,3700,0
41.3115411,-72.9288876,Bank of America ATM,"120 High Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.3,3,0
41.3072011,-72.9289587,Claires Corner Copia,"1000 Chapel Street, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.4,1221,2
41.3132287,-72.9604717,Yale Bowl,"81 Central Avenue, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,4.5,232,0
41.30064,-72.936276,"Aldo Peixoto, MD","800 Howard Avenue, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,0,0,0
41.3100929,-72.9418703,"Dr. Steven D. Vyce, DPM, FACFAS - Yale NH Foot & Ankle Surgeons","330 Orchard Street Suite 309, New Haven",secondary_school,school,point_of_interest,establishment,NA,NA,5,5,0
41.3031844,-72.933476,Choi Jennifer N MD,"333 Cedar Street Tmp3, New Haven",secondary_school,primary_school,school,point_of_interest,establishment,NA,0,0,0
41.3102538,-72.9431532,Greenwood Lee H MD,"1450 Chapel Street, New Haven",secondary_school,primary_school,school,point_of_interest,establishment,NA,0,0,0
41.3107249,-72.9422403,Hospital of St Raphael: Kanade Sandhya V MD,"1450 Chapel Street # 5, New Haven",shoe_store,store,point_of_interest,establishment,NA,NA,0,0,0
41.3069859,-72.9244536,"Private Bank, Bank of America","157 Church Street, New Haven",shoe_store,clothing_store,store,point_of_interest,establishment,NA,0,0,0
41.2885066,-72.9293806,New Haven Village Suites,"3 Long Wharf Drive, New Haven",shoe_store,clothing_store,store,point_of_interest,establishment,NA,3.9,206,0
41.3075256,-72.9296112,Union League Cafe,"1032 Chapel Street, New Haven",shoe_store,clothing_store,point_of_interest,store,establishment,NA,4.5,538,4
41.0534302,-73.5387341,Stamford,Stamford,shoe_store,point_of_interest,store,establishment,NA,NA,0,0,0
41.1087199,-73.5466318,The UPS Store,"1127 High Ridge Road, Stamford",shoe_store,clothing_store,point_of_interest,store,establishment,NA,3.5,34,0
41.1108029,-73.5341784,King School,"1450 Newfield Avenue, Stamford",shoe_store,clothing_store,point_of_interest,store,establishment,NA,3.8,10,0
41.1464721,-73.4968168,Brooks & Falotico Associates Inc,"199 Elm Street #2, New Canaan",shoe_store,point_of_interest,store,establishment,NA,NA,5,3,0
41.1286974,-73.4895453,DATTCO School Bus,"11 Farm Road, New Canaan",shoe_store,home_goods_store,point_of_interest,clothing_store,store,establishment,5,3,0
41.1317899,-73.5218975,New Canaan Country School,"635 Frogtown Road, New Canaan",shoe_store,store,point_of_interest,establishment,NA,NA,4.7,10,0
41.1467614,-73.4956893,Citi,"175 Elm Street, New Canaan",shoe_store,clothing_store,store,point_of_interest,establishment,NA,3,2,0
41.1106704,-73.5454478,Wells Fargo Bank,"1211 High Ridge Road, Stamford",shoe_store,clothing_store,store,point_of_interest,establishment,NA,2.8,9,0
41.1464721,-73.4968168,Stadium Capital Management,"199 Elm Street #6, New Canaan",shoe_store,clothing_store,point_of_interest,store,establishment,NA,0,0,0
41.110163,-73.5479211,Tournament One,"1200 High Ridge Road, Stamford",shoe_store,clothing_store,home_goods_store,point_of_interest,store,establishment,0,0,0
41.1069908,-73.5300555,Sterling Farms Golf Course,"1349 Newfield Avenue, Stamford",shopping_mall,NA,NA,NA,NA,NA,4.6,685,0
41.1052831,-73.5487054,MediaCOM Inc,"992 High Ridge Road, Stamford",shopping_mall,point_of_interest,establishment,NA,NA,NA,5,6,0
41.1100642,-73.5044795,Woodway Country Club,"540 Hoyt Street, Darien",shopping_mall,point_of_interest,establishment,NA,NA,NA,4.7,92,0
41.1446441,-73.496485,South End,"36 Pine Street, New Canaan",shopping_mall,point_of_interest,establishment,NA,NA,NA,4.5,93,3
41.1082238,-73.5468286,Yager Jan PhD,"Grand Central Fashion Plaza Shopping Center, 1127 High Ridge Road Ste 110, Stamford",shopping_mall,point_of_interest,establishment,NA,NA,NA,0,0,0
41.1059163,-73.5477345,Subway,"1007 High Ridge Road, Stamford",shopping_mall,point_of_interest,establishment,NA,NA,NA,3.3,65,1
41.145792,-73.4920729,New Canaan Library,"151 Main Street, New Canaan",shopping_mall,point_of_interest,establishment,NA,NA,NA,4.1,38,0
41.1131039,-73.5407409,Au Pair In America,"1 High Ridge Park, Stamford",shopping_mall,point_of_interest,establishment,NA,NA,NA,0,0,0
41.1302656,-73.5202244,New Canaan Winter Club,"604 Frogtown Road, New Canaan",shopping_mall,jewelry_store,point_of_interest,store,establishment,NA,4.4,22,0
41.146763,-73.4948445,New Canaan,New Canaan,spa,point_of_interest,health,establishment,NA,NA,0,0,0
41.1447228,-73.4965001,New Canaan Wine Merchants,"36 Pine Street, New Canaan",spa,beauty_salon,point_of_interest,establishment,NA,NA,4.8,13,0
41.1478904,-73.4913825,The UPS Store,"24 East Avenue, New Canaan",stadium,point_of_interest,establishment,NA,NA,NA,3.3,13,0
41.1551316,-73.499322,Roger Sherman Inn,"195 Oenoke Ridge, New Canaan",stadium,point_of_interest,establishment,NA,NA,NA,4.3,129,0
41.1375888,-73.5575342,Scofield Magnet Middle School,"641 Scofieldtown Road, Stamford",stadium,gym,health,point_of_interest,establishment,NA,4,32,0
41.1080267,-73.5468884,Rye Ridge Deli,"Grand Central Fashion Plaza Shopping Center, 1087 High Ridge Road, Stamford",stadium,gym,point_of_interest,health,establishment,NA,3.7,276,2
41.112678,-73.5415878,Trilegiant Corporation,"6 High Ridge Park, Stamford",stadium,point_of_interest,establishment,NA,NA,NA,2.5,2,0
41.1261182,-73.5455335,Stamford Museum & Nature Center,"39 Scofieldtown Road, Stamford",stadium,point_of_interest,establishment,NA,NA,NA,4.6,279,2
41.107841,-73.547028,Starbucks,"1079 High Ridge Road, Stamford",storage,point_of_interest,establishment,NA,NA,NA,4.2,284,2
41.1285896,-73.4850006,New Canaan Community YMCA,"564 South Avenue, New Canaan",storage,point_of_interest,establishment,NA,NA,NA,4.1,22,0
41.1092611,-73.5477694,Noëlle Salon Spa Boutique,"1100 High Ridge Road, Stamford",storage,point_of_interest,establishment,NA,NA,NA,4.4,95,0
41.106204,-73.547598,Senapati Susmita MD,"144 Morgan Street Suite # 8, Stamford",storage,point_of_interest,establishment,NA,NA,NA,4.9,113,0
41.110176,-73.5456477,Walgreens,"1203 High Ridge Road, Stamford",store,point_of_interest,establishment,NA,NA,NA,2.6,29,2
41.1106228,-73.5394527,American Institute for Foreign Study,"1 High Ridge Park, Stamford",store,health,point_of_interest,establishment,NA,NA,3,7,0
41.112678,-73.5415878,Greenwich Associates,"6 High Ridge Park, Stamford",store,point_of_interest,establishment,NA,NA,NA,1,1,0
41.1441552,-73.4981524,Zumbachs Gourmet Coffee,"77 Pine Street, New Canaan",store,point_of_interest,establishment,NA,NA,NA,4.5,137,1
41.1122773,-73.5437538,Gerald Metals LLC,"6 High Ridge Park # 1, Stamford",store,point_of_interest,establishment,NA,NA,NA,0,0,0
41.1460567,-73.4991226,The Karl Chevrolet Company,"261 Elm Street, New Canaan",store,point_of_interest,establishment,NA,NA,NA,4.6,241,0
41.1046117,-73.5488608,Verizon,"972 High Ridge Road, Stamford",store,point_of_interest,establishment,NA,NA,NA,3.5,81,2
41.1437997,-73.554159,Villa Maria School,"161 Sky Meadow Drive, Stamford",store,point_of_interest,establishment,NA,NA,NA,4.1,9,0
41.1524722,-73.4984653,St. Marks Episcopal Church,"111 Oenoke Ridge, New Canaan",store,point_of_interest,establishment,NA,NA,NA,4.8,30,0
41.1116632,-73.5396869,"Orthopaedic Neurosurgery Specialists in Stamford, CT","5 High Ridge Park, Stamford",store,point_of_interest,establishment,NA,NA,NA,4.8,456,0
41.1280889,-73.4927253,Waveny LifeCare Network,"3 Farm Road, New Canaan",store,point_of_interest,establishment,NA,NA,NA,4.2,65,0
41.1478088,-73.4934087,New Canaan Parking Bureau,"77 Main Street, New Canaan",store,point_of_interest,establishment,NA,NA,NA,0,0,0
41.123465,-73.535305,Temple Sinai,"458 Lakeside Drive, Stamford",store,point_of_interest,establishment,NA,NA,NA,4.3,13,0
41.1044642,-73.5488186,Luigis Restaurant,"968 High Ridge Road, Stamford",store,point_of_interest,establishment,NA,NA,NA,4,140,2
41.105619,-73.5478386,Citi,"999 High Ridge Road, Stamford",supermarket,grocery_or_supermarket,point_of_interest,food,store,establishment,1.6,13,0
41.1084133,-73.5467365,Cold Stone Creamery,"1109 High Ridge Road, Stamford",supermarket,grocery_or_supermarket,point_of_interest,food,store,establishment,3.8,111,2
41.1329333,-73.4847292,New Canaan Parks Department Garage,"468 South Avenue, New Canaan",supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment,5,1,0
41.1310916,-73.4958639,George Birnbaum Law,"22 Old Studio Road, New Canaan",supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment,0,0,0
41.1441624,-73.5491035,Bi-Cultural Hebrew Academy,"2186 High Ridge Road, Stamford",supermarket,grocery_or_supermarket,point_of_interest,store,food,establishment,4.7,15,0
41.106204,-73.547598,"Dr. Joel M. Evans, MD","1011 High Ridge Road # 101, Stamford",supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment,3.4,5,0
41.1301093,-73.5567907,Church of the Holy Spirit,"403 Scofieldtown Road, Stamford",supermarket,grocery_or_supermarket,point_of_interest,food,store,establishment,5,23,0
41.112678,-73.5415878,Affinion Group,"6 High Ridge Park # A, Stamford",synagogue,place_of_worship,point_of_interest,establishment,NA,NA,4.8,5,0
41.1112875,-73.5451555,New England Institute for Neurology and Headache,"30 Buxton Farm Road Suite 230, Stamford",synagogue,place_of_worship,point_of_interest,establishment,NA,NA,5,44,0
41.1306912,-73.5561691,St. Aloysius School,"403 Scofieldtown Road, Stamford",Title 1,Title 2,Title3,Title4,Title4,Title5,3.7,7,0
41.0968476,-73.5318515,Newfield Cemetery,Stamford,tourist_attraction,museum,point_of_interest,establishment,NA,NA,0,0,0
41.1479323,-73.4913491,The Utility Company,"24 East Avenue, New Canaan",tourist_attraction,point_of_interest,establishment,NA,NA,NA,0,0,0
